Parent SKU,UPC,Product Name,Walmart ID,Product Type,Commission Rate,Buy Box Price ($),Sync Status,Pushed At
VZ2594,0888182992302,,138548,Printer Cartridges,1.1501,49.95,synced,57:29.0
VZ2835,0731304312703,,173314,Electronic Component Sensors,1.1274,175.67,synced,57:28.0
VZ3316,0731304307327,,ING-VZ3316,Power Distribution Units,1.0883,836.74,synced,57:32.0
VZ3317,0731304307334,,ING-VZ3317,Power Distribution Units,1.0873,955.79,synced,57:31.5
VZ3330,0731304307532,,ING-VZ3330,Power Distribution Units,1.0845,1756.34,synced,57:28.5
VZ4896,0731304310815,,58795,Computer Cables,1.1501,41.53,synced,57:29.5
VZ6251,0822088069072,,155135,Network Cables,1.0942,1103.52,synced,57:33.0
VZ6698,0881317511959,,15419,Network Adapters,1.1501,30.41,synced,57:33.5
VZ6854,0037332183040,,63786,KVM Switches,1.1032,246.4,synced,57:32.5
XC0171,0037332184481,,15344,Network Cables,1.1501,42.9,synced,57:14.5
XC0180,0037332182524,,19320,Computer Cables,1.15,22.61,synced,57:11.5
XC1526,0822088063964,,72593,Audio/Video Cables,1.1499,40.59,synced,57:10.5
XC1707,0822088014713,,706388,Network Cables,1.1498,27.77,synced,57:14.0
XC1709,0822088075493,,451720,Network Cables,1.15,15.94,synced,08:42.0
XC1721,0822088077213,,719092,Cable Connectors,1.1502,22.19,synced,57:15.0
XC2679,0043859660179,,ING-XC2679,Screen Privacy Filters,1.15,101.49,synced,57:11.0
XJ5901,0706487015444,,ING-XJ5901,Headset Adapters,1.1414,108.34,synced,57:15.5
XJ7322,0065030858571,,ING-XJ7322,TV & Monitor Mounts,1.1151,112.99,synced,57:16.5
XJ7326,0065030858489,,22514,Analog-to-Digital Converters,1.15,59.95,synced,08:42.5
XJ7339,0037332183972,,38502,Audio/Video Cables,1.1503,11.94,synced,57:25.5
XJ7340,0037332184030,,28838,Cable Splitters,1.1501,20.9,synced,57:26.0
XJ7548,0092636304966,,ING-XJ7548,Screen Privacy Filters,1.15,105.53,synced,57:16.0
XK0384,0706487015451,,ING-XK0384,Cell Phone Tool Kits,1.15,60.56,synced,57:17.0
XK1211,0735858282130,,ING-XK1211,Network Cards,1.1061,252.21,synced,57:18.0
XK1534,0882658634512,,140818,Network Switch Modules,1.0883,1101.82,synced,57:12.0
XK1907,0837324002676,,493298,Computer Servers,1.06,439.85,synced,57:17.5
XK1915,0837324002805,,73265,TV & Monitor Mounts,1.15,40.51,synced,57:26.5
XK3271,0882658634536,,48468,IO Modules,1.15,568.67,synced,57:18.5
XK4357,0882658698859,,103249,RAM Memory,1.0865,1376.58,synced,57:19.0
XK4373,0882658562402,,144692,Network Switch Modules,1.0851,1646.4,synced,57:19.5
XK4392,0882658630910,,47695,Computer Power Supplies,1.0973,503.52,synced,57:12.5
XK4571,0698833047141,,ING-XK4571,Storage Chests & Boxes,1.15,,synced,36:56.4
XN0477,0710931160178,,35158,Network Adapters,1.1501,24.74,synced,57:27.0
XN0683,0816191010304,,273657,Network Switch Modules,1.0978,427.95,synced,57:13.0
XN1706,0754082127444,,ING-XN1706,Cable Testers,1.0987,347.34,synced,57:20.0
XN1707,0754082127451,,ING-XN1707,Tone Generators,1.15,158.53,synced,57:20.5
XN5137,0648177038800,,129866,Network Switches,1.1274,147.55,synced,57:22.0
XN5376,0648177038657,,ING-XN5376,Network Adapters,1.1073,256.09,synced,57:21.5
XN5437,0012502638773,,701565,Printers & All-in-Ones,1.15,299,synced,37:10.9
XN5470,0012502638780,,46741,Printers & All-in-Ones,1.15,349.99,synced,57:23.5
XN5494,0012502050629,,61835,Label Maker Tape,1.1499,37.7,synced,57:13.5
XN6752,0700908003584,,ING-XN6752,Receipt Paper Rolls,1.15,115.56,synced,57:21.0
XP1333,0757120410423,,ING-XP1333,Switch & Outlet Plates,1.1501,69.44,synced,57:23.0
XP1559,0606449104936,,36940,Antennas,1.0801,92.99,synced,57:22.5
XP1904,0851398005029,,ING-XP1904,Computer Cables,1.1501,19.77,synced,08:41.5
XP8707,0065030857581,,ING-XP8707,Cable Organizers,1.15,35.01,synced,57:25.0
XP8710,0065030857932,,17639,Electronics Docks & Cradles,1.1146,140.63,synced,57:24.5
XQ1050,0757120408819,,79116,Audio Power Amplifiers,1.1025,349.35,synced,56:26.0
XQ4333,0821455093658,,80814,Network Cables,1.1463,97.47,synced,55:59.4
XQ4822,0731304315193,,27334,Surge Suppressors,1.15,49.34,synced,56:27.0
XQ4906,0701107493985,,33175,Electronics Stands,1.1501,24.99,synced,55:58.5
XQ5295,0065030858359,,20697,Other Electronic Components & Accessories,1.101,260.63,synced,57:07.5
XQ5297,0065030858243,,ING-XQ5297,USB Wi-Fi Adapters,1.15,9.55,synced,56:27.5
XQ6903,0708326914109,,ING-XQ6903,Hard Drives,1.1061,246.25,synced,56:26.5
XQ6904,0708326914116,,ING-XQ6904,Hard Drives,1.1045,258.75,synced,57:24.0
XQ6906,0065030858281,,ING-XQ6906,Laptop Docking Stations,1.15,86.06,synced,56:28.9
XQ6907,0065030858212,,ING-XQ6907,Network Adapters,1.1501,19.12,synced,55:58.9
XQ8482,0037332184719,,36123,Computer Cables,1.1501,9.93,synced,08:35.0
XQ8882,0037332160928,,150597,Power Distribution Units,1.0982,457,synced,37:05.9
XQ9081,0037332184597,,15483,Audio/Video Cables,1.15,13.08,synced,56:31.0
XQ9082,0037332184450,,36161,Cable Ties,1.1496,13.11,synced,56:29.9
XQ9083,0037332184283,,ING-XQ9083,Cigarette Lighter Adapters,1.1502,28.56,synced,08:31.4
XR2030,0043859663095,,ING-XR2030,Literature Display Racks & Organizers,1.15,27.83,synced,56:30.4
XR5269,0021299187197,,ING-XR5269,Headphones,1.1498,12.99,synced,56:00.4
XR5528,0745883661565,,ING-XR5528,Computer Keyboards,1.15,36.81,synced,55:59.9
XR6327,0845973071677,,ING-XR6327,Wireless Access Points,1.15,53.13,synced,56:29.4
XR7154,0822088036579,,706389,Network Cables,1.15,15.8,synced,56:01.4
XR7331,0800975030985,,ING-XR7331,Network Adapters,1.0857,1253.65,synced,56:00.9
XR8755,0822088072300,,192353,Network Cables,1.1499,,synced,36:54.9
XR9441,0743172069184,,ING-XR9441,Power Distribution Units,1.0841,1847.74,synced,56:28.5
XR9819,0783384236387,,151110,Computer Servers,1.06,2561.23,synced,56:28.0
XS0954,0097855207579,,ING-XS0954,Computer Mice,1.1241,127.93,synced,56:01.9
XS1341,0199271559567,,ING-XS1341,Desktop Computers,1.06,2645.99,synced,56:02.5
XS2912,0810130760725,,ING-XS2912,Computer Monitors,1.06,249.99,synced,52:28.3
XS2924,0810130760701,,ING-XS2924,Computer Monitors,1.06,159.99,synced,56:31.4
XS2942,0810130760718,,ING-XS2942,Computer Monitors,1.06,199.99,synced,52:51.4
XS3076,0199271763575,,ING-XS3076,Laptop Computers,1.06,1998.75,synced,56:31.9
XS3551,0840064411974,,ING-XS3551,Earbud Covers,1.1501,27.85,synced,56:33.5
XS4007,0810032047009,,ING-XS4007,Car Mounts,1.15,48.14,synced,56:32.5
XS4043,5.41533E+12,,ING-XS4043,TV & Monitor Mounts,1.1501,25.09,synced,56:33.0
XS7475,0198828502698,,ING-XS7475,Microphones,1.0994,322.34,synced,56:35.0
XS8883,0603175009818,,ING-XS8883,Network Cards,1.0813,5446.28,synced,56:37.5
XS8900,0603175009795,,ING-XS8900,Network Adapters,1.083,2350.93,synced,56:34.5
XT0008,0768897624005,,ING-XT0008,Wireless Keypads,1.1483,101.39,synced,56:03.4
XT0128,0037332183644,,68252,Computer Racks & Mounts,1.1353,204.19,synced,08:35.5
XT0129,0037332183866,,ING-XT0129,Computer Racks & Mounts,1.0894,499.99,synced,08:08.1
XT0130,0037332182654,,ING-XT0130,Computer Racks & Mounts,1.1202,150.36,synced,56:34.0
XT0132,0037332183323,,ING-XT0132,Computer Racks & Mounts,1.0888,855.73,synced,51:21.3
XT0134,0037332184061,,ING-XT0134,Computer Racks & Mounts,1.1456,149.66,synced,56:02.9
XT0136,0037332184382,,38509,Computer Cables,1.1502,,synced,36:55.4
XT3757,0757120521488,,ING-XT3757,Computer Cables,1.1501,27.1,synced,56:04.4
XT3766,0757120413523,,5024,Computer Cables,1.1503,16.39,synced,56:44.0
XT3767,0757120413509,,ING-XT3767,Audio/Video Cables,1.1502,31.99,synced,56:41.0
XT3768,0757120413516,,2478,Other Electronic Components & Accessories,1.15,47.26,synced,56:36.0
XT4343,0757120543039,,ING-XT4343,Computer Cables,1.1499,30.06,synced,56:07.9
XT4522,0821455149973,,27302,Network Switch Modules,1.15,47.24,synced,56:04.9
XT4523,0821455149997,,26995,Network Switch Modules,1.15,53.2,synced,08:33.0
XT4526,0821455178805,,26996,Network Switch Modules,1.15,45.8,synced,56:38.5
XT4559,0821455179086,,27303,Network Switch Modules,1.1501,40.63,synced,56:08.4
XT4560,0821455179093,,29357,Network Cables,1.1501,47.02,synced,56:39.5
XT4561,0821455179109,,ING-XT4561,Network Cables,1.1501,62.49,synced,56:41.5
XT4725,0010343913165,,ING-XT4725,Computer Scanners,1.0843,1499,synced,37:07.9
XT4805,0810354021435,,ING-XT4805,Wireless Access Points,1.1275,147.69,synced,57:09.0
XT4915,0757120543015,,ING-XT4915,Computer Cables,1.1499,8.95,synced,56:42.0
XT4916,0757120543022,,48282,Computer Cables,1.1501,26.83,synced,56:39.0
XT5660,0757120152736,,145871,Network Cables,1.15,65.01,synced,56:03.9
XU0130,0706487014973,,ING-XU0130,Headsets,1.1501,46,synced,50:45.8
XU0132,0706487014997,,ING-XU0132,Headsets,1.1501,45.39,synced,08:32.5
XU0147,0037332180315,,ING-XU0147,Hardware Screws,1.15,60.6,synced,57:08.5
XU0149,0037332184658,,ING-XU0149,Surge Suppressors,1.15,29.77,synced,56:40.5
XU0169,0037332184801,,ING-XU0169,Audio/Video Cables,1.1499,12.18,synced,08:33.5
XU0184,0037332181701,,14863,TV & Monitor Mounts,1.15,50.47,synced,56:35.5
XU0386,0808447071559,,30286,Audio/Video Cables,1.15,44.37,synced,56:37.0
XU0387,0808447071566,,ING-XU0387,Computer Cables,1.1499,49.12,synced,56:43.0
XU0405,0037332184139,,ING-XU0405,Other Electronic Components & Accessories,1.1499,77.03,synced,56:06.9
XU0407,0037332183927,,ING-XU0407,Network Adapters,1.1145,161.77,synced,56:09.6
XU0505,0808447003147,,65552,Audio/Video Cables,1.1501,32.99,synced,56:36.5
XU0506,0808447003154,,72838,Audio/Video Cables,1.1498,14.23,synced,56:05.4
XU0524,0808447002836,,56442,Instrument Cables,1.1501,30.55,synced,56:06.5
XU0529,0037332185228,,ING-XU0529,Computer Racks & Mounts,1.0859,1089.99,synced,56:38.0
XU1085,0085896626107,,24634,Laptop Sleeves,1.15,25.6,synced,56:07.4
XU1092,0085896621478,,ING-XU1092,Surge Suppressors,1.15,34.99,synced,56:43.5
XU1093,0085896626343,,ING-XU1093,Surge Suppressors,1.1499,68.73,synced,08:37.0
XU1259,0706487014362,,ING-XU1259,Portable Speakers,1.1275,133.72,synced,56:06.0
XU1260,0706487014386,,ING-XU1260,Portable Speakers,1.1201,145.95,synced,08:31.9
XU1667,0037332182982,,ING-XU1667,Uninterruptible Power Supplies,1.0833,2299.99,synced,56:08.9
XU1686,0706487015192,,ING-XU1686,Headsets,1.1501,88,synced,37:08.4
XU1687,0706487015208,,ING-XU1687,Headsets,1.1501,88,synced,37:06.4
XU1689,0706487016106,,ING-XU1689,Headsets,1.1501,88,synced,50:46.3
XU1697,0706487015529,,ING-XU1697,Headsets,1.1501,76.76,synced,08:36.5
XU1698,0706487015536,,ING-XU1698,Headphone Cases,1.1429,157,synced,37:07.4
XU7563,0065030858519,,ING-XU7563,Computer Racks & Mounts,1.0961,289.99,synced,57:08.0
XU7569,0065030857505,,ING-XU7569,Audio/Video Cables,1.15,76.15,synced,56:40.0
XU8250,0883436605489,,273908,Power Cables,1.1499,21.51,synced,08:36.0
XU8394,0883436589529,,133794,Computer Cables,1.0976,147.2,synced,56:42.5
XU9129,0784090033086,,36941,Audio/Video Cables,1.1499,15.99,synced,08:38.0
XU9131,0784090033017,,27372,Audio/Video Cables,1.1502,16.85,synced,56:44.5
XU9944,0648177038947,,ING-XU9944,Other Electronic Components & Accessories,1.0951,391.74,synced,56:50.5
Y57217,0698833010602,,ING-Y57217,TV & Monitor Mounts,1.1115,218.75,synced,56:48.5
Y59062,0698833010572,,ING-Y59062,TV & Monitor Mounts,1.0914,642.35,synced,56:50.0
Y59063,0698833010565,,ING-Y59063,TV & Monitor Mounts,1.0902,613,synced,37:08.9
Y68668,0813810010448,,ING-Y68668,Mouse Pads,1.15,35.28,synced,56:45.0
Y70687,0821455017395,,7002,Network Switch Modules,1.1501,52.02,synced,56:09.9
Y70963,0065030833820,,ING-Y70963,Computer Cables,1.1499,19.34,synced,56:48.0
Y71072,0065030833448,,ING-Y71072,Power Cables,1.1499,19.28,synced,56:11.5
Y71076,0065030833479,,13249,Power Cables,1.1498,23.37,synced,56:45.5
Y71458,0065030805742,,23746,Automotive Electrical Parts & Accessories,1.1195,14.6,synced,56:49.5
Y78770,0746320873503,,13257,Power Cables,1.15,104.19,synced,56:46.0
Y84271,0783384233164,,60072,Network-Attached Storage Servers,1.1027,315.72,synced,08:37.5
Y88213,0882658213229,,27864,Network Cables,1.15,31.43,synced,56:49.0
Y88291,0767035191515,,21189,Network Cards,1.1298,154,synced,37:09.4
Y88822,0012502605324,,ING-Y88822,Label Maker Tape,1.1501,10.08,synced,56:10.5
Y96346,0037332148674,,21188,Computer Racks & Mounts,1.0924,419.99,synced,56:11.0
Y96357,0037229422320,,45078,Computer Cables,1.1504,10.5,synced,56:46.5
Y96358,0037229422283,,37212,Computer Cables,1.15,8.54,synced,56:47.0
YB0874,0065030858625,,ING-YB0874,KVM Switches,1.15,54.78,synced,56:47.5
YB3430,0065030858410,,27137,Video Switchers,1.1236,154.11,synced,56:14.4
YB3431,0065030858427,,ING-YB3431,Video Switchers,1.1465,120.85,synced,56:12.0
YB3855,0065030859288,,44185,Other Electronic Components & Accessories,1.1499,34.23,synced,56:13.5
YB4236,0065030859318,,27203,Network Switches,1.1115,196.1,synced,56:14.0
YB4286,0708326914086,,ING-YB4286,Flash Drives,1.1317,147.16,synced,56:12.9
YB4287,0708326914093,,265146,Flash Drives,1.1159,180.34,synced,56:12.5
YB4288,0708326914062,,ING-YB4288,Flash Drives,1.1157,196.73,synced,56:51.0
YD3346,0710931401400,,59016,Cable Testers,1.15,64.99,synced,56:53.0
YD4892,0808447071757,,54156,Audio/Video Cables,1.1501,30.98,synced,56:52.0
YD7039,0757120506072,,ING-YD7039,Computer Cables,1.1498,19.67,synced,56:51.5
YD7044,0757120506126,,ING-YD7044,Audio/Video Cables,1.1501,17.56,synced,56:52.5
YD9128,0766907793611,,ING-YD9128,Screen Privacy Filters,1.15,89.91,synced,56:16.0
YE3129,0037332184832,,26862,Computer Cables,1.1498,37.23,synced,56:15.5
YE3131,0037332185266,,ING-YE3131,Network Cables,1.1152,200.68,synced,08:38.5
YE3291,0037332183910,,ING-YE3291,Computer Cables,1.1501,39.39,synced,56:15.0
YE3774,0037332185211,,ING-YE3774,Signal Repeaters,1.1265,152.23,synced,56:55.0
YE3777,0037332138002,,30515,Network Cables,1.15,42.54,synced,56:54.0
YE3778,0037332186508,,35251,Network Cables,1.1501,25.74,synced,56:55.5
YE3779,0037332185853,,ING-YE3779,Power Cables,1.1502,18.08,synced,56:56.0
YE3783,0037332184818,,ING-YE3783,Cable Connectors,1.1499,26.99,synced,56:54.5
YE3792,0037332185907,,46606,Power Cables,1.1497,13.53,synced,56:53.5
YE9873,0648177038992,,43262,Network Adapters,1.0921,546.29,synced,56:58.0
YL1773,0648177039036,,50044,Network Adapters,1.101,352.53,synced,51:20.8
YL1774,0648177039074,,60372,Network Adapters,1.0912,565.8,synced,56:57.5
YL6626,0757120223351,,351435,Device-Specific Electronics Chargers,1.15,25.99,synced,52:15.9
YL8352,0065030797726,,ING-YL8352,Network Cables,1.15,29.23,synced,56:56.5
YL9799,0790069411670,,53218,Network Switches,1.1376,105.65,synced,57:09.5
YL9800,0790069409592,,ING-YL9800,Network Switches,1.0908,649.99,synced,56:18.0
YL9872,0710931160185,,33493,Network Switches,1.1501,46.98,synced,56:16.5
YL9874,0710931160246,,78604,Network Switches,1.1057,272.37,synced,56:17.0
YM5414,0763649044957,,27486,Hard Drives,1.1134,180.25,synced,56:58.5
YM5424,0763649044933,,64476,Hard Drives,1.0992,245.01,synced,50:54.8
YN0832,0881317512468,,ING-YN0832,Memory Card Readers,1.1501,24.38,synced,56:17.5
YN1044,0757120506324,,42923,Network Cables,1.15,52.4,synced,56:57.0
YN2206,0882658740275,,157081,Hard Drives,1.0839,,synced,36:55.9
YN2412,0698833048575,,ING-YN2412,Computer Keyboard Trays,1.15,113.34,synced,56:59.0
YN2588,0037332185389,,ING-YN2588,USB Hubs,1.1499,50.05,synced,08:41.0
YN2589,0037332185396,,ING-YN2589,USB Hubs,1.15,31.07,synced,56:18.5
YN2590,0037332185341,,ING-YN2590,Laptop Docking Stations,1.15,100.45,synced,56:59.5
YN3605,0026649073243,,ING-YN3605,Printer Photoconductor Units,1.15,57.27,synced,57:00.0
YN5526,0822088076285,,508739,Computer Rack Hardware & Accessories,1.0992,484.68,synced,57:02.0
YN5574,0822088005896,,276349,Cable Connectors,1.15,14.47,synced,57:10.0
YN6009,0023942986652,,ING-YN6009,Flash Drives,1.15,44.07,synced,57:03.0
YN6010,0023942491682,,ING-YN6010,Flash Drives,1.1501,20.99,synced,57:04.5
YN6125,0822088077909,,399556,Fiber Optic Connectors,1.15,13.42,synced,56:19.5
YN6267,0873791011018,,ING-YN6267,Cable Splitters,1.1425,129.32,synced,08:34.5
YN6268,0873791011025,,78059,Cable Splitters,1.1239,146.94,synced,08:40.0
YN6270,0873791011049,,168108,Other Electronic Components & Accessories,1.1344,130.23,synced,57:06.5
YN6292,0718037833613,,33742,Network-Attached Storage Servers,1.0882,699.99,synced,08:40.5
YN6332,0760557825340,,ING-YN6332,Flash Drives,1.1499,15.35,synced,56:24.0
YN6512,0822088078005,,749858,Electronic Component Sensors,1.15,47.6,synced,56:20.0
YN7336,0821455142219,,85800,Network Cables,1.1487,96.96,synced,57:01.5
YN7464,0768897648506,,ING-YN7464,Wireless Keypads,1.1315,144.42,synced,56:22.5
YN7526,0881317511942,,62433,Computer Cables,1.1499,42.06,synced,57:06.0
YN8102,0821455142004,,89082,Network Cables,1.15,20.46,synced,57:02.5
YN8971,0821455080245,,84314,Network Switch Modules,1.15,69.44,synced,57:05.0
YP3415,0065030859660,,ING-YP3415,Computer Cables,1.1499,22.2,synced,56:19.0
YP3420,0065030859615,,ING-YP3420,Computer Cables,1.15,24.97,synced,51:29.8
YP3421,0065030859622,,ING-YP3421,Computer Cables,1.15,28.19,synced,56:24.5
YP3438,0064547913551,,ING-YP3438,Device-Specific Electronics Batteries,1.127,151,synced,37:06.9
YP3858,0065030859226,,27710,Hard Drives,1.15,12,synced,50:46.8
YP3886,7.29011E+12,,ING-YP3886,Network Cables,1.0882,764.99,synced,56:21.5
YP3898,7.29011E+12,,348435,Network Cables,1.0938,441.74,synced,08:39.5
YP3900,7.29011E+12,,ING-YP3900,Network Cables,1.0956,464.7,synced,56:20.5
YP3901,7.29011E+12,,672072,Network Cables,1.0925,522.28,synced,56:22.0
YP4314,0097855110442,,ING-YP4314,Computer Keyboards,1.15,89.05,synced,57:04.0
YP4422,0810354021848,,ING-YP4422,Wireless Access Points,1.1147,224,synced,37:09.9
YP4676,0722868669853,,ING-YP4676,Network Cables,1.1502,24.85,synced,57:01.0
YP4764,0812658012799,,ING-YP4764,Laptop Cooling Pads,1.1501,19.99,synced,56:23.5
YP4765,0812658012805,,33856,Laptop Cooling Pads,1.1499,19.99,synced,57:05.5
YP4943,0840460602761,,ING-YP4943,USB Hubs,1.15,29.99,synced,08:39.0
YP5694,0845973071714,,ING-YP5694,Network Routers,1.15,42.87,synced,56:23.0
YP5954,0819921011138,,ING-YP5954,Audio/Video Cables,1.1499,11.98,synced,56:21.0
YP5964,0722868789377,,ING-YP5964,USB Hubs,1.15,36.24,synced,57:07.0
YP5965,0745883670857,,ING-YP5965,USB Hubs,1.15,17.55,synced,57:03.5
YP5969,0745883671069,,ING-YP5969,USB Hubs,1.15,21.99,synced,08:34.0
YP8317,0852994002528,,1930,Computer Keyboards,1.1322,151,synced,37:10.4
YP8543,0757120506331,,ING-YP8543,Audio/Video Cables,1.1501,51.22,synced,57:00.5
YS0759,0198156726360,,ING-YS0759,Computer Monitors,1.06,306.99,synced,07:19.7
YS0801,0198157472266,,ING-YS0801,Computer Monitors,1.06,201.59,synced,56:25.0
YS0981,0606449174724,,ING-YS0981,Network Switches,1.1251,118.24,synced,56:25.5
YS2357,0199271850725,,ING-YS2357,Desktop Computers,1.06,1107.53,synced,55:45.0
YS2718,0199271850619,,ING-YS2718,Desktop Computers,1.06,1437.6,synced,55:10.9
YS4981,0037332289148,,ING-YS4981,Air Conditioners,1.0828,5144.93,synced,55:46.0
YS5006,0606449172539,,ING-YS5006,Network Routers,1.096,455.39,synced,55:45.5
YS5265,0190017630793,,ING-YS5265,Network Routers,1.0805,14706.85,synced,55:16.9
YS5362,0740617348637,,ING-YS5362,Flash Memory,1.1428,152.25,synced,55:15.9
YS5428,0037332294418,,ING-YS5428,Computer Cables,1.0998,349.62,synced,55:46.5
YS5464,0199485628899,,ING-YS5464,Desktop Computers,1.06,3513.77,synced,55:47.0
YS5511,0037332293985,,ING-YS5511,USB Hubs,1.15,96.83,synced,55:14.9
YS6538,0198957105739,,ING-YS6538,Cell Phones,1.08,2119.99,synced,55:16.4
YS6553,0198957105722,,ING-YS6553,Cell Phones,1.08,2460.37,synced,55:17.4
YS6560,0198957105760,,ING-YS6560,Cell Phones,1.08,2119.99,synced,55:15.4
YS7803,0065030907248,,ING-YS7803,Hard Drives,1.1388,127.74,synced,55:17.9
YS7805,0065030905459,,ING-YS7805,Electronics Stands,1.1365,131.79,synced,55:18.9
YS7822,0884116479642,,ING-YS7822,Desktop Computers,1.06,1257.99,synced,55:18.4
YS8383,0840283924026,,ING-YS8383,Electronics Film Protectors,1.1498,19.95,synced,55:19.4
YS8422,0745883920525,,ING-YS8422,Headphones,1.1501,46.37,synced,55:19.9
YS8667,0840283921063,,ING-YS8667,"Tablet Holders, Carriers & Cases",1.15,53.54,synced,55:20.5
YS8669,0840283921797,,ING-YS8669,Cell Phone Cases,1.15,44.95,synced,55:11.4
YS8670,0840283921803,,ING-YS8670,Cell Phone Cases,1.1499,44.95,synced,55:47.5
YS9229,0753218983756,,ING-YS9229,Graphics Tablets,1.0935,414.96,synced,55:11.9
YS9341,0840030705700,,ING-YS9341,Network Switches,1.15,59.99,synced,55:20.9
YS9648,0198828548689,,ING-YS9648,Computer Monitors,1.06,265.99,synced,55:48.0
YS9975,0092636364779,,ING-09TR92,Laptop Bags,1.15,45.41,synced,55:21.9
YU1938,0663072927332,,673174,Network Adapters,1.15,32,synced,37:04.8
YU5244,0821455230176,,87104,Network Cables,1.15,37.83,synced,55:21.4
YU5687,0606449087857,,ING-YU5687,Network Switch Modules,1.0815,4525.58,synced,55:25.5
YU7919,0037332186102,,35319,Power Cables,1.1501,85.44,synced,55:49.4
YU7920,0037332185402,,27995,Computer Cables,1.1501,43.89,synced,55:49.0
YU7921,0037332186010,,ING-YU7921,Computer Cables,1.1501,40.39,synced,55:13.0
YU7923,0037332186188,,ING-YU7923,Computer Cables,1.1499,24.69,synced,55:48.4
YU7925,0037332224514,,ING-YU7925,Computer Racks & Mounts,1.0823,2732.9,synced,08:27.0
YU8409,0766907738926,,29592,Screen Privacy Filters,1.15,85.8,synced,55:24.4
YU8513,0037332185532,,44801,Computer Racks & Mounts,1.15,96.89,synced,55:28.0
YU8516,0037332185938,,29420,Audio/Video Cables,1.1501,32.85,synced,55:29.9
YU8517,0037332185945,,29363,Computer Cables,1.1501,36.82,synced,55:50.5
YU8522,0037332186065,,33297,Computer Cables,1.1498,15.41,synced,55:31.9
YU8525,0037332185983,,ING-YU8525,Computer Cables,1.15,87.35,synced,55:13.4
YU8528,0037332185488,,31162,Network Switch Modules,1.15,73.85,synced,55:27.5
YU8529,0037332185495,,29207,Network Switch Modules,1.1159,253.6,synced,55:26.5
YU8552,0706487015475,,ING-YU8552,Headsets,1.1199,145,synced,50:45.3
YU8562,0808447071788,,64939,Audio/Video Cables,1.1501,73.42,synced,08:27.4
YU8671,0037332186461,,ING-YU8671,TV & Monitor Mounts,1.15,95.89,synced,55:51.5
YU8672,0037332186478,,ING-YU8672,TV & Monitor Mounts,1.15,83.58,synced,07:20.3
YU8673,0037332186676,,ING-YU8673,TV & Monitor Mounts,1.1339,141.86,synced,55:30.9
YU8674,0037332185679,,ING-YU8674,Projector Mounts,1.15,83.97,synced,08:26.5
YU8682,0037332186492,,34609,Computer Cables,1.1502,22.31,synced,08:28.5
YU8685,0037332184757,,ING-YU8685,Computer Cables,1.1499,,synced,36:54.4
YU8704,0808447073409,,ING-YU8704,Network Cables,1.1501,100.45,synced,55:12.4
YU8708,0808447073263,,74804,Network Cables,1.1499,46.75,synced,55:31.4
YU8722,0808447073119,,66937,Network Cables,1.1502,18.6,synced,55:26.9
YU8724,0808447073133,,68866,Network Cables,1.1501,39.94,synced,55:23.5
YU8958,0757120506300,,42840,Computer Cables,1.1501,34.47,synced,55:50.9
YU8959,0757120506348,,33953,Computer Cables,1.15,60.66,synced,55:22.4
YV9058,0065030859776,,ING-YV9058,USB Hubs,1.15,67.65,synced,55:29.4
YV9059,0065030859677,,ING-YV9059,Device-Specific Electronics Chargers,1.1501,36.62,synced,55:52.0
YV9069,0040232226366,,288641,Network Switch Modules,1.1501,,synced,36:53.9
YV9766,0672792005985,,128574,Other Electronic Components & Accessories,1.1494,27.75,synced,55:22.9
YV9767,0672792004537,,632874,Computer Cables,1.1501,46.71,synced,55:28.9
YV9768,0672792005749,,129756,Cable Connectors,1.15,98.44,synced,55:26.0
YV9774,0672792005732,,155316,Network Switches,1.1448,108.68,synced,55:28.4
YW3113,0037229009422,,31371,Computer Cables,1.1501,31.9,synced,08:30.5
YW3114,0037229009439,,29598,Computer Cables,1.1498,37.45,synced,55:30.4
YW4023,0843591057004,,35164,Flash Drives,1.15,37.93,synced,55:24.9
YW4025,0843591057011,,60946,Flash Drives,1.15,54.48,synced,08:27.9
YW4026,0843591056984,,30264,Flash Drives,1.1498,27.41,synced,55:23.9
YW4027,0843591056991,,49024,Flash Drives,1.1501,24.21,synced,55:49.9
YW8047,0743172078919,,ING-YW8047,Power Distribution Units,1.0849,1282.22,synced,55:38.0
YX0040,0096633378784,,407517,Electronics Docks & Cradles,1.0848,1444.94,synced,55:52.5
YX0041,0096633378791,,407537,Electronics Docks & Cradles,1.0873,1012.99,synced,55:33.5
YZ2718,0757120506294,,42926,Audio/Video Cables,1.1499,28.27,synced,55:36.5
YZ2927,0013803247329,,ING-YZ2927,Computer Scanners,1.1217,180.85,synced,55:34.4
YZ3723,0841872163291,,ING-YZ3723,TV & Monitor Mounts,1.1108,209,synced,37:05.4
YZ5568,0888793323618,,ING-YZ5568,Hard Drives,1.0904,532.52,synced,55:35.5
YZ5734,0074983656172,,66308,Cable Organizers,1.15,388.12,synced,55:38.4
YZ5742,0074983376476,,95557,Cable Organizers,1.15,83.98,synced,55:37.0
YZ5743,0074983378012,,14412,Cable Organizers,1.1501,78.52,synced,55:35.0
YZ5748,0074983009411,,14411,Other Computer Accessories,1.15,108.46,synced,08:29.4
YZ5778,0074983005048,,749229,Computer Patch Panels,1.1174,218.36,synced,55:54.5
YZ5780,0074983005031,,72540,Computer Patch Panels,1.1413,184.44,synced,55:13.9
